queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
organisation-2666,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:p-47-the-freedom-fighter:developer-as-printed:source-software-ross-harris,Source Software (Ross Harris),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2667,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:p-47-the-freedom-fighter:licensed-from-as-printed:jaleco,Jaleco,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2668,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:p-47-the-freedom-fighter:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2669,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-land:developer-as-printed:gannon-designs-steve-marsden-mick-donnelly,"Gannon Designs ( Steve Marsden , Mick Donnelly",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2670,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-land:licensed-from-as-printed:namco,Namco,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2671,organisation,organisation:grandslam-entertainment-quicksilva,Grandslam Entertainment / Quicksilva,assertion:wikipedia:list-of-zx-spectrum-games:pac-land:publisher-as-printed:grandslam-entertainment-quicksilva,Grandslam Entertainment / Quicksilva,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2672,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-man:developer-as-printed:djl-software-david-j-looker,DJL Software ( David J. Looker ),wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2673,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-man:licensed-from-as-printed:namco-atari-games,Namco / Atari Games,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2674,organisation,organisation:atarisoft,Atarisoft,assertion:wikipedia:list-of-zx-spectrum-games:pac-man:publisher-as-printed:atarisoft,Atarisoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2675,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-mania:developer-as-printed:krisalis-software-shaun-hollingworth-peter-harrap-james-wilson-ben-daglish,"Krisalis Software ( Shaun Hollingworth , Peter Harrap , James Wilson, Ben Daglish )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2676,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pac-mania:licensed-from-as-printed:namco,Namco,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2677,organisation,organisation:grandslam-entertainment,Grandslam Entertainment,assertion:wikipedia:list-of-zx-spectrum-games:pac-mania:publisher-as-printed:grandslam-entertainment,Grandslam Entertainment,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2678,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pajaros-de-bangkok-los:developer-as-printed:fabian-escalante-javier-aragones-javier-cubedo,"Fabian Escalante, Javier Aragones, Javier Cubedo",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2679,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pajaros-de-bangkok-los:licensed-from-as-printed:manuel-v-zquez-montalb-n,Manuel Vázquez Montalbán,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2680,organisation,organisation:dinamic-software,Dinamic Software,assertion:wikipedia:list-of-zx-spectrum-games:pajaros-de-bangkok-los:publisher-as-printed:dinamic-software,Dinamic Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2681,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:panama-joe:developer-as-printed:amazon-systems,Amazon Systems,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2682,organisation,organisation:parker-software-sinclair-research,Parker Software / Sinclair Research,assertion:wikipedia:list-of-zx-spectrum-games:panama-joe:publisher-as-printed:parker-software-sinclair-research,Parker Software / Sinclair Research,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2683,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pandemonia:developer-as-printed:paul-simmons,Paul Simmons,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2684,organisation,organisation:crl-group,CRL Group,assertion:wikipedia:list-of-zx-spectrum-games:pandemonia:publisher-as-printed:crl-group,CRL Group,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2685,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pang:developer-as-printed:arc-developments-tiny-williams,"Arc Developments, Tiny Williams",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2686,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pang:licensed-from-as-printed:capcom,Capcom,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2687,organisation,organisation:ocean-software,Ocean Software,assertion:wikipedia:list-of-zx-spectrum-games:pang:publisher-as-printed:ocean-software,Ocean Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2688,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:panther:developer-as-printed:mc-lothlorien-tom-lanigan-ed-knight,"MC Lothlorien ( Tom Lanigan , Ed Knight )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2689,organisation,organisation:mastertronic,Mastertronic,assertion:wikipedia:list-of-zx-spectrum-games:panther:publisher-as-printed:mastertronic,Mastertronic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2690,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paperboy-2:developer-as-printed:david-perry-nick-bruty-sound-images,"David Perry , Nick Bruty , Sound Images",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2691,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paperboy-2:licensed-from-as-printed:tengen-atari,Tengen / Atari,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2692,organisation,organisation:mindscape,Mindscape,assertion:wikipedia:list-of-zx-spectrum-games:paperboy-2:publisher-as-printed:mindscape,Mindscape,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2693,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paperboy:developer-as-printed:steve-lamb-tony-mack,"Steve Lamb , Tony Mack",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2694,organisation,organisation:atari-games,Atari Games,assertion:wikipedia:list-of-zx-spectrum-games:paperboy:licensed-from-as-printed:atari-games,Atari Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2695,organisation,organisation:elite-systems,Elite Systems,assertion:wikipedia:list-of-zx-spectrum-games:paperboy:publisher-as-printed:elite-systems,Elite Systems,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2696,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:para-academy:developer-as-printed:ian-richards-john-cassells,"Ian Richards, John Cassells",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2697,organisation,organisation:zeppelin-games,Zeppelin Games,assertion:wikipedia:list-of-zx-spectrum-games:para-academy:publisher-as-printed:zeppelin-games,Zeppelin Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2698,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:para-assault-course:developer-as-printed:brian-cross-brian-jobling-tink,"Brian Cross , Brian Jobling , Tink",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2699,organisation,organisation:zeppelin-games,Zeppelin Games,assertion:wikipedia:list-of-zx-spectrum-games:para-assault-course:publisher-as-printed:zeppelin-games,Zeppelin Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2700,organisation,organisation:damatta,Damatta,assertion:wikipedia:list-of-zx-spectrum-games:paradise-caf:publisher-as-printed:damatta,Damatta,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2701,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paranoia-complex-the:developer-as-printed:magic-bytes-micro-partner-olaf-marohn-volker-marohn-udo-graf,"Magic Bytes, Micro-Partner (Olaf Marohn, Volker Marohn, Udo Graf)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2702,organisation,organisation:gremlin-graphics,Gremlin Graphics,assertion:wikipedia:list-of-zx-spectrum-games:paranoia-complex-the:publisher-as-printed:gremlin-graphics,Gremlin Graphics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2703,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paris-dakar:developer-as-printed:made-in-spain-fernando-rada-briega-carlos-granados-martinez-jorge-granados-martinez,"Made in Spain (Fernando Rada Briega, Carlos Granados Martinez, Jorge Granados Martinez)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2704,organisation,organisation:zigurat,Zigurat,assertion:wikipedia:list-of-zx-spectrum-games:paris-dakar:publisher-as-printed:zigurat,Zigurat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2705,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:paris-to-dakar:developer-as-printed:w-a-s-p-chris-graham-michael-a-sanderson-lyndon-sharp,"W.A.S.P. (Chris Graham, Michael A. Sanderson, Lyndon Sharp)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2706,organisation,organisation:code-masters,Code Masters,assertion:wikipedia:list-of-zx-spectrum-games:paris-to-dakar:publisher-as-printed:codemasters,Codemasters,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2707,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:park-patrol:developer-as-printed:andrew-rogers,Andrew Rogers,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2708,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:park-patrol:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2709,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:passing-shot:developer-as-printed:teque-software-development-nicholas-kimberley-mark-harrap-ben-daglish,"Teque Software Development ( Nicholas Kimberley , Mark Harrap , Ben Daglish )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2710,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:passing-shot:licensed-from-as-printed:sega,Sega,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2711,organisation,organisation:image-works,Image Works,assertion:wikipedia:list-of-zx-spectrum-games:passing-shot:publisher-as-printed:image-works,Image Works,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2712,organisation,organisation:silverbird-software,Silverbird Software,assertion:wikipedia:list-of-zx-spectrum-games:pasteman-pat:publisher-as-printed:silverbird-software,Silverbird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2713,organisation,organisation:magnetic-scrolls,Magnetic Scrolls,assertion:wikipedia:list-of-zx-spectrum-games:pawn-the:developer-as-printed:magnetic-scrolls,Magnetic Scrolls,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2714,organisation,organisation:rainbird-software,Rainbird Software,assertion:wikipedia:list-of-zx-spectrum-games:pawn-the:publisher-as-printed:rainbird-software,Rainbird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2715,organisation,organisation:suzy-soft,Suzy Soft,assertion:wikipedia:list-of-zx-spectrum-games:pecinski-heroj-15:publisher-as-printed:suzy-soft,Suzy Soft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2716,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pedro:developer-as-printed:frank-johnson-ally-noble-dawn-jones-fred-gray-abdul-hafiz-ibrahim-steve-cain,"Frank Johnson, Ally Noble, Dawn Jones, Fred Gray, Abdul Hafiz Ibrahim, Steve Cain",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2717,organisation,organisation:imagine-software,Imagine Software,assertion:wikipedia:list-of-zx-spectrum-games:pedro:publisher-as-printed:imagine-software,Imagine Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2718,organisation,organisation:personal-software-services,Personal Software Services,assertion:wikipedia:list-of-zx-spectrum-games:pegasus-bridge:developer-as-printed:personal-software-services,Personal Software Services,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2719,organisation,organisation:personal-software-services,Personal Software Services,assertion:wikipedia:list-of-zx-spectrum-games:pegasus-bridge:publisher-as-printed:personal-software-services,Personal Software Services,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2720,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:penalty-soccer:developer-as-printed:clockwize-keith-a-goodyer,Clockwize ( Keith A. Goodyer ),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2721,organisation,organisation:gamebusters,Gamebusters,assertion:wikipedia:list-of-zx-spectrum-games:penalty-soccer:publisher-as-printed:gamebusters,Gamebusters,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2722,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:penetrator:developer-as-printed:beam-software-philip-mitchell,Beam Software (Philip Mitchell),wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2723,organisation,organisation:melbourne-house,Melbourne House,assertion:wikipedia:list-of-zx-spectrum-games:penetrator:publisher-as-printed:melbourne-house,Melbourne House,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2724,organisation,organisation:ultimate-play-the-game,Ultimate Play the Game,assertion:wikipedia:list-of-zx-spectrum-games:pentagram:publisher-as-printed:ultimate-play-the-game,Ultimate Play the Game,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2725,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:perestrojka:developer-as-printed:gcc-software,GCC Software,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2726,organisation,organisation:proxima-software,Proxima Software,assertion:wikipedia:list-of-zx-spectrum-games:perestrojka:publisher-as-printed:proxima-software,Proxima Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2727,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:perico-delgado-maillot-amarillo:developer-as-printed:rafael-gomez-rodriguez-ace-gominolas,"Rafael Gomez Rodriguez, ACE , Gominolas",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2728,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:perico-delgado-maillot-amarillo:licensed-from-as-printed:pedro-delgado,Pedro Delgado,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2729,organisation,organisation:topo-soft,Topo Soft,assertion:wikipedia:list-of-zx-spectrum-games:perico-delgado-maillot-amarillo:publisher-as-printed:topo-soft,Topo Soft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2730,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:periscope-up:developer-as-printed:karl-fitzhugh-roo,"Karl Fitzhugh , Roo",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2731,organisation,organisation:atlantis-software,Atlantis Software,assertion:wikipedia:list-of-zx-spectrum-games:periscope-up:publisher-as-printed:atlantis-software,Atlantis Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2732,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:perseus-and-andromeda:developer-as-printed:brian-howarth,Brian Howarth,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2733,organisation,organisation:digital-fantasia,Digital Fantasia,assertion:wikipedia:list-of-zx-spectrum-games:perseus-and-andromeda:publisher-as-printed:digital-fantasia,Digital Fantasia,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2734,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:peter-beardsleys-international-football:developer-as-printed:teque-software-development,Teque Software Development,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2735,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:peter-beardsleys-international-football:licensed-from-as-printed:peter-beardsley,Peter Beardsley,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2736,organisation,organisation:grandslam-entertainment,Grandslam Entertainment,assertion:wikipedia:list-of-zx-spectrum-games:peter-beardsleys-international-football:publisher-as-printed:grandslam-entertainment,Grandslam Entertainment,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2737,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:peter-pack-rat:developer-as-printed:software-creations-lee-wilson-mark-wilson-tim-follin,"Software Creations ( Lee Wilson , Mark Wilson , Tim Follin )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2738,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:peter-pack-rat:licensed-from-as-printed:tengen-atari-games,Tengen / Atari Games,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2739,organisation,organisation:silverbird-software,Silverbird Software,assertion:wikipedia:list-of-zx-spectrum-games:peter-pack-rat:publisher-as-printed:silverbird-software,Silverbird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2740,organisation,organisation:hodder-and-stoughton,Hodder & Stoughton,assertion:wikipedia:list-of-zx-spectrum-games:peter-pan:publisher-as-printed:hodder-and-stoughton,Hodder & Stoughton,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2741,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:peter-shiltons-handball-maradona:developer-as-printed:roger-womack,Roger Womack,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2742,organisation,organisation:grand-slam,Grand Slam,assertion:wikipedia:list-of-zx-spectrum-games:peter-shiltons-handball-maradona:publisher-as-printed:grand-slam,Grand Slam,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2743,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:phantis:developer-as-printed:carlos-abril-javier-cubedo,"Carlos Abril, Javier Cubedo",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2744,organisation,organisation:dinamic-software,Dinamic Software,assertion:wikipedia:list-of-zx-spectrum-games:phantis:publisher-as-printed:dinamic-software,Dinamic Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2745,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:phantom-club:developer-as-printed:dusko-dimitrijevic-dragoljub-andjelkovic-simon-butler,"Dusko Dimitrijevic , Dragoljub Andjelkovic , Simon Butler",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2746,organisation,organisation:ocean-software,Ocean Software,assertion:wikipedia:list-of-zx-spectrum-games:phantom-club:publisher-as-printed:ocean-software,Ocean Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2747,organisation,organisation:visiogame,Visiogame,assertion:wikipedia:list-of-zx-spectrum-games:phantom:publisher-as-printed:visiogame,Visiogame,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2748,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pheenix:developer-as-printed:martin-ward,Martin Ward,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2749,organisation,organisation:megadodo-software,Megadodo Software,assertion:wikipedia:list-of-zx-spectrum-games:pheenix:publisher-as-printed:megadodo-software,Megadodo Software,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2750,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:phileas-foggs-balloon-battles:developer-as-printed:brian-cross,Brian Cross,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2751,organisation,organisation:zeppelin-games,Zeppelin Games,assertion:wikipedia:list-of-zx-spectrum-games:phileas-foggs-balloon-battles:publisher-as-printed:zeppelin-games,Zeppelin Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2752,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:phm-pegasus:developer-as-printed:lynsoft-gordon-fong,Lynsoft ( Gordon Fong ),wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2753,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:phm-pegasus:licensed-from-as-printed:lucasfilm-games,Lucasfilm Games,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2754,organisation,organisation:electronic-arts,Electronic Arts,assertion:wikipedia:list-of-zx-spectrum-games:phm-pegasus:publisher-as-printed:electronic-arts,Electronic Arts,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2755,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pi-balled:developer-as-printed:jason-austin,Jason Austin,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2756,organisation,organisation:automata-uk,Automata UK,assertion:wikipedia:list-of-zx-spectrum-games:pi-balled:publisher-as-printed:automata-uk,Automata UK,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2757,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pick-n-pile:developer-as-printed:john-wildsmith-steven-day,"John Wildsmith, Steven Day",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2758,organisation,organisation:ubi-soft,Ubi Soft,assertion:wikipedia:list-of-zx-spectrum-games:pick-n-pile:publisher-as-printed:ubisoft,Ubisoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2759,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pictionary:developer-as-printed:oxford-mobius,Oxford Mobius,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2760,organisation,organisation:domark,Domark,assertion:wikipedia:list-of-zx-spectrum-games:pictionary:publisher-as-printed:domark,Domark,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2761,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:piggy:developer-as-printed:peter-watson,Peter Watson,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2762,organisation,organisation:bug-byte,Bug-Byte,assertion:wikipedia:list-of-zx-spectrum-games:piggy:publisher-as-printed:bug-byte,Bug-Byte,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2763,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pimania:developer-as-printed:mel-croucher-christian-penfold-chris-edwards,"Mel Croucher , Christian Penfold , Chris Edwards",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2764,organisation,organisation:automata-uk,Automata UK,assertion:wikipedia:list-of-zx-spectrum-games:pimania:publisher-as-printed:automata-uk,Automata UK,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2765,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pinball-power:developer-as-printed:active-magic-davor-magdic,Active Magic ( Davor Magdic ),wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2766,organisation,organisation:mastertronic-plus,Mastertronic Plus,assertion:wikipedia:list-of-zx-spectrum-games:pinball-power:publisher-as-printed:mastertronic-plus,Mastertronic Plus,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2767,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:ping-pong:developer-as-printed:bernie-duggs-jonathan-smith-martin-galway,"Bernie Duggs , Jonathan Smith , Martin Galway",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2768,organisation,organisation:konami,Konami,assertion:wikipedia:list-of-zx-spectrum-games:ping-pong:licensed-from-as-printed:konami,Konami,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2769,organisation,organisation:imagine-software,Imagine Software,assertion:wikipedia:list-of-zx-spectrum-games:ping-pong:publisher-as-printed:imagine-software,Imagine Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2770,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pink-panther:developer-as-printed:magic-bytes-micro-partner-volker-marohn-rolf-lakamper,"Magic Bytes , Micro-Partner ( Volker Marohn , Rolf Lakamper )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2771,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pink-panther:licensed-from-as-printed:united-artists,United Artists,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2772,organisation,organisation:gremlin-graphics,Gremlin Graphics,assertion:wikipedia:list-of-zx-spectrum-games:pink-panther:publisher-as-printed:gremlin-graphics,Gremlin Graphics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
