queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
game-5341,game,game:head-over-heels,Head over Heels,assertion:wikipedia:list-of-zx-spectrum-games:head-over-heels:developer-as-printed:jon-ritman-bernie-drummond-f-david-thorpe-guy-stevens,Head over Heels,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5342,game,game:head-over-heels,Head over Heels,assertion:wikipedia:list-of-zx-spectrum-games:head-over-heels:publisher-as-printed:ocean-software,Head over Heels,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5343,game,game:head-over-heels,Head over Heels,assertion:wikipedia:list-of-zx-spectrum-games:head-over-heels:release-date-as-printed:1987,Head over Heels,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5344,game,game:head-over-heels,Head over Heels,assertion:wikipedia:list-of-zx-spectrum-games:head-over-heels:title-seed:head-over-heels,Head over Heels,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5345,game,game:head-coach,Head Coach,assertion:wikipedia:list-of-zx-spectrum-games:headcoach:developer-as-printed:simon-j-c-davies,Headcoach,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5346,game,game:head-coach,Head Coach,assertion:wikipedia:list-of-zx-spectrum-games:headcoach:publisher-as-printed:addictive-games,Headcoach,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5347,game,game:head-coach,Head Coach,assertion:wikipedia:list-of-zx-spectrum-games:headcoach:release-date-as-printed:1986,Headcoach,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5348,game,game:head-coach,Head Coach,assertion:wikipedia:list-of-zx-spectrum-games:headcoach:title-seed:headcoach,Headcoach,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5349,game,game:headstart,Headstart,assertion:wikipedia:list-of-zx-spectrum-games:headstart:developer-as-printed:paul-hargreaves,Headstart,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5350,game,game:headstart,Headstart,assertion:wikipedia:list-of-zx-spectrum-games:headstart:publisher-as-printed:bug-byte,Headstart,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5351,game,game:headstart,Headstart,assertion:wikipedia:list-of-zx-spectrum-games:headstart:release-date-as-printed:1987,Headstart,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5352,game,game:headstart,Headstart,assertion:wikipedia:list-of-zx-spectrum-games:headstart:title-seed:headstart,Headstart,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5353,game,game:heartbroken,Heartbroken,assertion:wikipedia:list-of-zx-spectrum-games:heartbroken:developer-as-printed:shaw-brothers,Heartbroken,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5354,game,game:heartbroken,Heartbroken,assertion:wikipedia:list-of-zx-spectrum-games:heartbroken:publisher-as-printed:atlantis-software,Heartbroken,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5355,game,game:heartbroken,Heartbroken,assertion:wikipedia:list-of-zx-spectrum-games:heartbroken:release-date-as-printed:1989,Heartbroken,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5356,game,game:heartbroken,Heartbroken,assertion:wikipedia:list-of-zx-spectrum-games:heartbroken:title-seed:heartbroken,Heartbroken,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5357,game,game:heartland,Heartland,assertion:wikipedia:list-of-zx-spectrum-games:heartland:developer-as-printed:steve-wetherill-colin-grunes-keith-tinman,Heartland,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5358,game,game:heartland,Heartland,assertion:wikipedia:list-of-zx-spectrum-games:heartland:publisher-as-printed:odin-computer-graphics,Heartland,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5359,game,game:heartland,Heartland,assertion:wikipedia:list-of-zx-spectrum-games:heartland:release-date-as-printed:1986,Heartland,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5360,game,game:heartland,Heartland,assertion:wikipedia:list-of-zx-spectrum-games:heartland:title-seed:heartland,Heartland,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5361,game,game:heavy-metal,Heavy Metal,assertion:wikipedia:list-of-zx-spectrum-games:heavy-metal:developer-as-printed:probe-software-jim-gardner-jas-c-brooke-alan-tomkins-jason-green-stephen-j-crow,Heavy Metal,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5362,game,game:heavy-metal,Heavy Metal,assertion:wikipedia:list-of-zx-spectrum-games:heavy-metal:licensed-from-as-printed:access-software,Heavy Metal,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5363,game,game:heavy-metal,Heavy Metal,assertion:wikipedia:list-of-zx-spectrum-games:heavy-metal:publisher-as-printed:u-s-gold,Heavy Metal,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5364,game,game:heavy-metal,Heavy Metal,assertion:wikipedia:list-of-zx-spectrum-games:heavy-metal:release-date-as-printed:1990,Heavy Metal,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5365,game,game:heavy-metal,Heavy Metal,assertion:wikipedia:list-of-zx-spectrum-games:heavy-metal:title-seed:heavy-metal,Heavy Metal,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5366,game,game:heavy-on-the-magick,Heavy on the Magick,assertion:wikipedia:list-of-zx-spectrum-games:heavy-on-the-magick:developer-as-printed:roy-carter-greg-follis,Heavy on the Magick,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5367,game,game:heavy-on-the-magick,Heavy on the Magick,assertion:wikipedia:list-of-zx-spectrum-games:heavy-on-the-magick:publisher-as-printed:gargoyle-games,Heavy on the Magick,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5368,game,game:heavy-on-the-magick,Heavy on the Magick,assertion:wikipedia:list-of-zx-spectrum-games:heavy-on-the-magick:release-date-as-printed:1986,Heavy on the Magick,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5369,game,game:heavy-on-the-magick,Heavy on the Magick,assertion:wikipedia:list-of-zx-spectrum-games:heavy-on-the-magick:title-seed:heavy-on-the-magick,Heavy on the Magick,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5370,game,game:hellfire-attack,Hellfire Attack,assertion:wikipedia:list-of-zx-spectrum-games:hellfire-attack:developer-as-printed:akaido-arcade-systems-gavin-wade-chris-edwards-david-r-cann-mark-a-jones,Hellfire Attack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5371,game,game:hellfire-attack,Hellfire Attack,assertion:wikipedia:list-of-zx-spectrum-games:hellfire-attack:publisher-as-printed:martech,Hellfire Attack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5372,game,game:hellfire-attack,Hellfire Attack,assertion:wikipedia:list-of-zx-spectrum-games:hellfire-attack:release-date-as-printed:1989,Hellfire Attack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5373,game,game:hellfire-attack,Hellfire Attack,assertion:wikipedia:list-of-zx-spectrum-games:hellfire-attack:title-seed:hellfire-attack,Hellfire Attack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5374,game,game:helter-skelter,Helter Skelter,assertion:wikipedia:list-of-zx-spectrum-games:helter-skelter:developer-as-printed:david-leitch-david-whittaker,Helter Skelter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5375,game,game:helter-skelter,Helter Skelter,assertion:wikipedia:list-of-zx-spectrum-games:helter-skelter:licensed-from-as-printed:the-assembly-line,Helter Skelter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5376,game,game:helter-skelter,Helter Skelter,assertion:wikipedia:list-of-zx-spectrum-games:helter-skelter:publisher-as-printed:audiogenic-software,Helter Skelter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5377,game,game:helter-skelter,Helter Skelter,assertion:wikipedia:list-of-zx-spectrum-games:helter-skelter:release-date-as-printed:1991,Helter Skelter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5378,game,game:helter-skelter,Helter Skelter,assertion:wikipedia:list-of-zx-spectrum-games:helter-skelter:title-seed:helter-skelter,Helter Skelter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5379,game,game:henriettas-book-of-spells,Henrietta's Book of Spells,assertion:wikipedia:list-of-zx-spectrum-games:henriettas-book-of-spells:developer-as-printed:scetlander,Henrietta's Book of Spells,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5380,game,game:henriettas-book-of-spells,Henrietta's Book of Spells,assertion:wikipedia:list-of-zx-spectrum-games:henriettas-book-of-spells:publisher-as-printed:scetlander,Henrietta's Book of Spells,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5381,game,game:henriettas-book-of-spells,Henrietta's Book of Spells,assertion:wikipedia:list-of-zx-spectrum-games:henriettas-book-of-spells:release-date-as-printed:1990,Henrietta's Book of Spells,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5382,game,game:henriettas-book-of-spells,Henrietta's Book of Spells,assertion:wikipedia:list-of-zx-spectrum-games:henriettas-book-of-spells:title-seed:henriettas-book-of-spells,Henrietta's Book of Spells,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5383,game,game:hercules-slayer-of-the-damned,Hercules - Slayer of the Damned,assertion:wikipedia:list-of-zx-spectrum-games:hercules-slayer-of-the-damned:developer-as-printed:cygnus-software-des-otoole-cheryl,Hercules: Slayer of the Damned,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5384,game,game:hercules-slayer-of-the-damned,Hercules - Slayer of the Damned,assertion:wikipedia:list-of-zx-spectrum-games:hercules-slayer-of-the-damned:publisher-as-printed:gremlin-graphics,Hercules: Slayer of the Damned,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5385,game,game:hercules-slayer-of-the-damned,Hercules - Slayer of the Damned,assertion:wikipedia:list-of-zx-spectrum-games:hercules-slayer-of-the-damned:release-date-as-printed:1988,Hercules: Slayer of the Damned,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5386,game,game:hercules-slayer-of-the-damned,Hercules - Slayer of the Damned,assertion:wikipedia:list-of-zx-spectrum-games:hercules-slayer-of-the-damned:title-seed:hercules-slayer-of-the-damned,Hercules: Slayer of the Damned,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5387,game,game:hercules,Hercules,assertion:wikipedia:list-of-zx-spectrum-games:hercules:developer-as-printed:quantum-productions,Hercules,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5388,game,game:hercules,Hercules,assertion:wikipedia:list-of-zx-spectrum-games:hercules:licensed-from-as-printed:interdisc,Hercules,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5389,game,game:hercules,Hercules,assertion:wikipedia:list-of-zx-spectrum-games:hercules:publisher-as-printed:power-house-the,Hercules,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5390,game,game:hercules,Hercules,assertion:wikipedia:list-of-zx-spectrum-games:hercules:release-date-as-printed:1986,Hercules,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5391,game,game:hercules,Hercules,assertion:wikipedia:list-of-zx-spectrum-games:hercules:title-seed:hercules,Hercules,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5392,game,,,assertion:wikipedia:list-of-zx-spectrum-games:heroes-of-karn-the:developer-as-printed:david-m-banner-terry-greer,"Heroes of Karn, The",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5393,game,,,assertion:wikipedia:list-of-zx-spectrum-games:heroes-of-karn-the:publisher-as-printed:interceptor-micros,"Heroes of Karn, The",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5394,game,,,assertion:wikipedia:list-of-zx-spectrum-games:heroes-of-karn-the:release-date-as-printed:1984,"Heroes of Karn, The",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5395,game,,,assertion:wikipedia:list-of-zx-spectrum-games:heroes-of-karn-the:title-seed:heroes-of-karn-the,"Heroes of Karn, The",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5396,game,game:heroquest,HeroQuest,assertion:wikipedia:list-of-zx-spectrum-games:heroquest:developer-as-printed:games-workshop-nicholas-kimberley-james-wilson-kev-batesman-barry-leitch,HeroQuest,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5397,game,game:heroquest,HeroQuest,assertion:wikipedia:list-of-zx-spectrum-games:heroquest:licensed-from-as-printed:milton-bradley-company,HeroQuest,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5398,game,game:heroquest,HeroQuest,assertion:wikipedia:list-of-zx-spectrum-games:heroquest:publisher-as-printed:gremlin-graphics,HeroQuest,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5399,game,game:heroquest,HeroQuest,assertion:wikipedia:list-of-zx-spectrum-games:heroquest:release-date-as-printed:1991,HeroQuest,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5400,game,game:heroquest,HeroQuest,assertion:wikipedia:list-of-zx-spectrum-games:heroquest:title-seed:heroquest,HeroQuest,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5401,game,game:hi-q-quiz,Hi-Q Quiz,assertion:wikipedia:list-of-zx-spectrum-games:hi-q-quiz:developer-as-printed:ake-andersson-henrik-andersson,Hi Q. Quiz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5402,game,game:hi-q-quiz,Hi-Q Quiz,assertion:wikipedia:list-of-zx-spectrum-games:hi-q-quiz:publisher-as-printed:blue-ribbon-software,Hi Q. Quiz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5403,game,game:hi-q-quiz,Hi-Q Quiz,assertion:wikipedia:list-of-zx-spectrum-games:hi-q-quiz:release-date-as-printed:1989,Hi Q. Quiz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5404,game,game:hi-q-quiz,Hi-Q Quiz,assertion:wikipedia:list-of-zx-spectrum-games:hi-q-quiz:title-seed:hi-q-quiz,Hi Q. Quiz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5405,game,game:hideous,Hideous,assertion:wikipedia:list-of-zx-spectrum-games:hideous:developer-as-printed:gareth-baker,Hideous,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5406,game,game:hideous,Hideous,assertion:wikipedia:list-of-zx-spectrum-games:hideous:publisher-as-printed:alternative-software,Hideous,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5407,game,game:hideous,Hideous,assertion:wikipedia:list-of-zx-spectrum-games:hideous:release-date-as-printed:1992,Hideous,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5408,game,game:hideous,Hideous,assertion:wikipedia:list-of-zx-spectrum-games:hideous:title-seed:hideous,Hideous,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5409,game,game:high-frontier,High Frontier,assertion:wikipedia:list-of-zx-spectrum-games:high-frontier:developer-as-printed:software-studios-alan-steel-ed-hickman-ian-bird-focus-creative-enterprises,High Frontier,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5410,game,game:high-frontier,High Frontier,assertion:wikipedia:list-of-zx-spectrum-games:high-frontier:publisher-as-printed:activision,High Frontier,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5411,game,game:high-frontier,High Frontier,assertion:wikipedia:list-of-zx-spectrum-games:high-frontier:release-date-as-printed:1987,High Frontier,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5412,game,game:high-frontier,High Frontier,assertion:wikipedia:list-of-zx-spectrum-games:high-frontier:title-seed:high-frontier,High Frontier,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5413,game,game:high-steel,High Steel,assertion:wikipedia:list-of-zx-spectrum-games:high-steel:developer-as-printed:intelligent-design,High Steel,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5414,game,game:high-steel,High Steel,assertion:wikipedia:list-of-zx-spectrum-games:high-steel:publisher-as-printed:screen-7,High Steel,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5415,game,game:high-steel,High Steel,assertion:wikipedia:list-of-zx-spectrum-games:high-steel:release-date-as-printed:1989,High Steel,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5416,game,game:high-steel,High Steel,assertion:wikipedia:list-of-zx-spectrum-games:high-steel:title-seed:high-steel,High Steel,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5417,game,game:highlander,Highlander,assertion:wikipedia:list-of-zx-spectrum-games:highlander:developer-as-printed:canvas-roy-gibson-simon-butler-steven-cain-martin-calvert,Highlander,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5418,game,game:highlander,Highlander,assertion:wikipedia:list-of-zx-spectrum-games:highlander:licensed-from-as-printed:thorn-emi-screen-entertainment,Highlander,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5419,game,game:highlander,Highlander,assertion:wikipedia:list-of-zx-spectrum-games:highlander:publisher-as-printed:ocean-software,Highlander,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5420,game,game:highlander,Highlander,assertion:wikipedia:list-of-zx-spectrum-games:highlander:release-date-as-printed:1986,Highlander,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5421,game,game:highlander,Highlander,assertion:wikipedia:list-of-zx-spectrum-games:highlander:title-seed:highlander,Highlander,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5422,game,game:highway-encounter,Highway Encounter,assertion:wikipedia:list-of-zx-spectrum-games:highway-encounter:developer-as-printed:costa-panayi,Highway Encounter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5423,game,game:highway-encounter,Highway Encounter,assertion:wikipedia:list-of-zx-spectrum-games:highway-encounter:publisher-as-printed:vortex-software,Highway Encounter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5424,game,game:highway-encounter,Highway Encounter,assertion:wikipedia:list-of-zx-spectrum-games:highway-encounter:release-date-as-printed:1985,Highway Encounter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5425,game,game:highway-encounter,Highway Encounter,assertion:wikipedia:list-of-zx-spectrum-games:highway-encounter:title-seed:highway-encounter,Highway Encounter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5426,game,game:hijack,Hijack,assertion:wikipedia:list-of-zx-spectrum-games:hijack:developer-as-printed:paradise-software-david-shea-mark-eyles-nigel-brownjohn,Hijack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5427,game,game:hijack,Hijack,assertion:wikipedia:list-of-zx-spectrum-games:hijack:publisher-as-printed:electric-dreams-software,Hijack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5428,game,game:hijack,Hijack,assertion:wikipedia:list-of-zx-spectrum-games:hijack:release-date-as-printed:1986,Hijack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5429,game,game:hijack,Hijack,assertion:wikipedia:list-of-zx-spectrum-games:hijack:title-seed:hijack,Hijack,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5430,game,game:hit-squad-the,"Hit Squad, The",assertion:wikipedia:list-of-zx-spectrum-games:hit-squad-the:developer-as-printed:binary-dynamics-martyn-hartley-paul-scrivin,"Hit Squad, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5431,game,game:hit-squad-the,"Hit Squad, The",assertion:wikipedia:list-of-zx-spectrum-games:hit-squad-the:publisher-as-printed:codemasters,"Hit Squad, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5432,game,game:hit-squad-the,"Hit Squad, The",assertion:wikipedia:list-of-zx-spectrum-games:hit-squad-the:release-date-as-printed:1988,"Hit Squad, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5433,game,game:hit-squad-the,"Hit Squad, The",assertion:wikipedia:list-of-zx-spectrum-games:hit-squad-the:title-seed:hit-squad-the,"Hit Squad, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5434,game,game:hobbit-the,"Hobbit, The",assertion:wikipedia:list-of-zx-spectrum-games:hobbit-the:developer-as-printed:beam-software-philip-mitchell-veronika-megler,"Hobbit, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5435,game,game:hobbit-the,"Hobbit, The",assertion:wikipedia:list-of-zx-spectrum-games:hobbit-the:licensed-from-as-printed:j-r-r-tolkien,"Hobbit, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5436,game,game:hobbit-the,"Hobbit, The",assertion:wikipedia:list-of-zx-spectrum-games:hobbit-the:publisher-as-printed:melbourne-house,"Hobbit, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5437,game,game:hobbit-the,"Hobbit, The",assertion:wikipedia:list-of-zx-spectrum-games:hobbit-the:release-date-as-printed:1982,"Hobbit, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5438,game,game:hobbit-the,"Hobbit, The",assertion:wikipedia:list-of-zx-spectrum-games:hobbit-the:title-seed:hobbit-the,"Hobbit, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5439,game,game:hobgoblin,Hobgoblin,assertion:wikipedia:list-of-zx-spectrum-games:hobgoblin:developer-as-printed:pantheon-software-david-parsons-chris-edwards-unyon-tonal-kaos,Hobgoblin,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5440,game,game:hobgoblin,Hobgoblin,assertion:wikipedia:list-of-zx-spectrum-games:hobgoblin:publisher-as-printed:atlantis-software,Hobgoblin,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5441,game,game:hobgoblin,Hobgoblin,assertion:wikipedia:list-of-zx-spectrum-games:hobgoblin:release-date-as-printed:1991,Hobgoblin,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5442,game,game:hobgoblin,Hobgoblin,assertion:wikipedia:list-of-zx-spectrum-games:hobgoblin:title-seed:hobgoblin,Hobgoblin,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5443,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hollis-island:developer-as-printed:tim-mulhall,Hollis Island,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5444,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hollis-island:publisher-as-printed:teignsoft,Hollis Island,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5445,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hollis-island:release-date-as-printed:1985,Hollis Island,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5446,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hollis-island:title-seed:hollis-island,Hollis Island,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5447,game,game:hong-kong-phooey,Hong Kong Phooey,assertion:wikipedia:list-of-zx-spectrum-games:hong-kong-phooey:developer-as-printed:pal-developments-ltd-dave-thompson-richard-morton,Hong Kong Phooey,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5448,game,game:hong-kong-phooey,Hong Kong Phooey,assertion:wikipedia:list-of-zx-spectrum-games:hong-kong-phooey:licensed-from-as-printed:hanna-barbera,Hong Kong Phooey,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
