Record_ID,Title,Platform,Source system,Source URL,Evidence status,Review status,Notes
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:flight-path-737:anirog,FLIGHT PATH 737,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:football-manager:addictive,FOOTBALL MANAGER,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:footballer-of-the-year:gremlin,FOOTBALLER OF THE YEAR,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-alt-html:found,FOUND,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/alt.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:found,FOUND,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:found,FOUND,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/indexb.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:found,FOUND,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:frak,FRAK,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:frak-v1-1:aardvark,FRAK V1.1,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:frak-v2:aardvark,FRAK V2,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:frak-v2:superior-pias-rr,FRAK V2,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:frankenstein-2000:icon,FRANKENSTEIN 2000,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:freefall:acornsoft,FREEFALL,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:freefall-german:acornsoft,FREEFALL-GERMAN,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
