Record_ID,Title,Platform,Source system,Source URL,Evidence status,Review status,Notes
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cuthbert-goes-walkabout,Cuthbert Goes Walkabout,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cuthbert-in-space,Cuthbert in Space,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cuthbert-in-the-jungle,Cuthbert in the Jungle,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cutthroats,Cutthroats,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cyberball,Cyberball,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cyberdyne-warrior,Cyberdyne Warrior,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cybernoid,Cybernoid,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cybernoid-ii-the-revenge,Cybernoid II: The Revenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cybertron-mission,Cybertron Mission,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:cyborg,Cyborg,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:ddt,DDT,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dna-warrior,DNA Warrior,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dalek-attack,Dalek Attack,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:daley-thompsons-decathlon,Daley Thompson's Decathlon,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:daley-thompsons-olympic-challenge,Daley Thompson's Olympic Challenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:daley-thompsons-super-test,Daley Thompson's Super-Test,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dallas-quest,Dallas Quest,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dan-dare-ii-mekons-revenge,Dan Dare II: Mekon's Revenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dan-dare-iii-the-escape,Dan Dare III: The Escape,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dan-dare-pilot-of-the-future,Dan Dare: Pilot of the Future,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dandy,Dandy,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:daredevil-dennis,Daredevil Dennis,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dark-castle,Dark Castle,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dark-fusion,Dark Fusion,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dark-lord,Dark Lord,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dark-side,Dark Side,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:darkman,Darkman,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:davids-midnight-magic,David's Midnight Magic,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:davids-midnight-magic-ii,David's Midnight Magic II,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:days-of-thunder,Days of Thunder,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deactivators,Deactivators,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dead-end,Dead End,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dead-or-alive,Dead or Alive,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deadline,Deadline,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:death-bringer,Death Bringer,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:death-knights-of-krynn,Death Knights of Krynn,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:death-star,Death Star,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:death-wish-3,Death Wish 3,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:death-in-the-caribbean,Death in the Caribbean,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deathlord,Deathlord,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:decisive-battles-of-the-american-civil-war-volume-1-bull-run-to-chancellorsville,Decisive Battles of the American Civil War Volume 1: Bull Run to Chancellorsville,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:defender,Defender,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:defender-64,Defender 64,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:defender-of-the-crown,Defender of the Crown,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deflektor,Deflektor,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deliverance-stormlord-ii,Deliverance: Stormlord II,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:delta,Delta,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:delta-16,Delta 16,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:delta-man,Delta Man,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:demon-attack,Demon Attack,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:demon-stalkers,Demon Stalkers,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:demons-winter,Demon's Winter,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:depthcharge,Depthcharge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:desert-fox,Desert Fox,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:designasaurus,Designasaurus,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:destroyer,Destroyer,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:deus-ex-machina,Deus Ex Machina,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dick-tracy,Dick Tracy,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:die-hard,Die Hard,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:die-hard-2-die-harder,Die Hard 2: Die Harder,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dig-dug,Dig Dug,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dinky-doo,Dinky Doo,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dino-eggs,Dino Eggs,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dino-wars,Dino Wars,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:diplomacy,Diplomacy,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dive-bomber,Dive Bomber,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dizzy-down-the-rapids,Dizzy Down the Rapids,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dizzy-panic,Dizzy Panic!,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dizzy-prince-of-the-yolkfolk,Dizzy Prince of the Yolkfolk,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dizzy-the-ultimate-cartoon-adventure,Dizzy: The Ultimate Cartoon Adventure,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:doctor-dooms-revenge,Doctor Doom's Revenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:doctor-who-2,Doctor Who 2,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:doctor-who-and-the-entropilytes,Doctor Who and the Entropilytes,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:doctor-who-and-the-mines-of-terror,Doctor Who and the Mines of Terror,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dogfight-2187,Dogfight 2187,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dogfight,Dogfight!,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:domination,Domination,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dominion,Dominion,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:donald-ducks-playground,Donald Duck's Playground,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:donalds-alphabet-chase,Donald's Alphabet Chase,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:donkey-kong,Donkey Kong,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:doomdarks-revenge,Doomdark's Revenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:dot-gobbler,Dot Gobbler,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-dare,Double Dare,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-dragon,Double Dragon,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-dragon-3-the-rosetta-stone,Double Dragon 3: The Rosetta Stone,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-dragon-ii-the-revenge,Double Dragon II: The Revenge,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-dribble,Double Dribble,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:wikipedia-platform-lists:list-of-commodore-64-games-a-m:double-take,Double Take,Commodore 64,Wikipedia,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,Title-only seed,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
